400.0, -1622.48, 0.0
400.0, -1642.1094, 0.0
400.0, -1661.8269, 0.0
400.0, -1681.6228, 0.0
400.0, -1701.4972, 0.0
400.0, -1721.4597, 0.0
400.0, -1741.5006, 0.0
400.0, -1761.62, 0.0
400.0, -1781.8275, 0.0
400.0, -1802.1135, 0.0
400.0, -1822.4779, 0.0
400.0, -1842.9304, 0.0
400.0, -1863.4614, 0.0
400.0, -1884.0708, 0.0
400.0, -1904.7683, 0.0
400.0, -1925.5443, 0.0
400.0, -1946.3987, 0.0
